Identifier	WellID	DrugX	DrugXConc	ABX	ABXConc	Strain	Replicate	PlateNumber	plate	row	col	control	AUC_scaled	AUC_shifted	normAUC_scaled	normAUC_shifted	normAUC	category	median	ABXnormAUC
36	1312	DMSO control	0	MGAM	0	NT5001	R1	1	1	3	12	TRUE	4.587869485072024	4.639274185184875	0.9580383182841441	0.9704953857850237	0.9704953857850237	medium	NA	NA
360	4612	Erythromycin control	0	Erythromycin	0.625	NT5002	R1	4	4	6	12	FALSE	0.1524433130129703	0.15254223794029864	0.022104745203958116	0.022155474856122657	0.022155474856122657	Erythromycin only	0.022721075488791535	-5.656006326688785e-4
361	4701	Triclosan	640	Doxycycline	0.039	NT5002	R1	4	4	7	01	FALSE	1.2894031903578365	1.2065667751434135	0.18696739413952293	0.17524365847697332	0.18696739413952293	test	0.1478963599227445	0.03907103421677843
362	4702	Triclosan	320	Doxycycline	0.039	NT5002	R1	4	4	7	02	FALSE	0.20521469099468795	0.20055374733160292	0.029756755917267567	0.02912874208680176	0.029756755917267567	test	0.1478963599227445	-0.11813960400547693
363	4703	Triclosan	160	Doxycycline	0.039	NT5002	R1	4	4	7	03	FALSE	0.05944408397609795	0.05971410901687191	0.008619573428337498	0.008672971229102204	0.008672971229102204	test	0.1478963599227445	-0.13922338869364229
364	4704	Triclosan	80	Doxycycline	0.039	NT5002	R1	4	4	7	04	FALSE	0.040111397151358044	0.040241544449058746	0.0058162748911794	0.005844745286624172	0.005844745286624172	test	0.1478963599227445	-0.14205161463612032
365	4705	Triclosan	40	Doxycycline	0.039	NT5002	R1	4	4	7	05	FALSE	0.027066864044458773	0.027260073327060357	0.003924777816407277	0.003959295978141615	0.003959295978141615	test	0.1478963599227445	-0.14393706394460287
366	4706	Triclosan	20	Doxycycline	0.039	NT5002	R1	4	4	7	06	FALSE	0.004540646130350198	0.004543592688513957	6.584075338495811e-4	6.599185571555057e-4	6.599185571555057e-4	test	0.1478963599227445	-0.147236441365589
367	4707	Triclosan	10	Doxycycline	0.039	NT5002	R1	4	4	7	07	FALSE	2.4110370548329	2.4063432773088906	0.34960772447820215	0.34950108701356936	0.34960772447820215	test	0.1478963599227445	0.20171136455545766
368	4708	Triclosan	5	Doxycycline	0.039	NT5002	R1	4	4	7	08	FALSE	2.53961446313066	2.547854613887086	0.36825184072858475	0.3700544163848192	0.3700544163848192	test	0.1478963599227445	0.22215805646207468
369	4709	Doxycycline control	0	Doxycycline	0.039	NT5002	R1	4	4	7	09	FALSE	0.8335902428940567	0.8373768306294611	0.12087312693152322	0.12162192954958286	0.12162192954958286	Doxycycline only	0.1478963599227445	-0.026274430373161642
37	1401	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	01	FALSE	0.060221596738476074	0.059771762215686336	0.012575466118084173	0.012503727332134732	0.012575466118084173	Erythromycin only	0.09893401904513033	-0.08635855292704615
370	4710	DMSO control	0	MGAM	0	NT5002	R1	4	4	7	10	TRUE	6.737539828348504	6.7244232680077864	0.9769638186392072	0.9766658248096566	0.9769638186392072	medium	NA	NA
371	4711	DMSO control	0	MGAM	0	NT5002	R1	4	4	7	11	TRUE	6.9427539080607845	6.893194989833225	1.0067204859186618	1.0011784954628267	1.0011784954628267	medium	NA	NA
372	4712	Erythromycin control	0	Erythromycin	0.625	NT5002	R1	4	4	7	12	FALSE	0.15878504627185058	0.160330650226476	0.023024315863164984	0.023286676121460414	0.023286676121460414	Erythromycin only	0.022721075488791535	5.656006326688785e-4
373	4801	Losartan	640	Doxycycline	0.039	NT5002	R1	4	4	8	01	FALSE	2.5716860730383617	2.566679545965607	0.3729023219552042	0.3727885791646856	0.3729023219552042	test	0.1478963599227445	0.22500596203245968
374	4802	Losartan	320	Doxycycline	0.039	NT5002	R1	4	4	8	02	FALSE	2.794777430645644	2.7893365920395845	0.4052512490392967	0.4051276391682581	0.4052512490392967	test	0.1478963599227445	0.25735488911655224
375	4803	Losartan	160	Doxycycline	0.039	NT5002	R1	4	4	8	03	FALSE	2.092146967998067	2.107081177373783	0.3033676895548447	0.3060357883525016	0.3060357883525016	test	0.1478963599227445	0.15813942842975712
376	4804	Losartan	80	Doxycycline	0.039	NT5002	R1	4	4	8	04	FALSE	2.7772787529328555	2.764662950680727	0.4027138874154749	0.40154400064219226	0.4027138874154749	test	0.1478963599227445	0.25481752749273046
377	4805	Losartan	40	Doxycycline	0.039	NT5002	R1	4	4	8	05	FALSE	2.2481025268396104	2.2466436673153796	0.32598172111318474	0.32630606416928276	0.32630606416928276	test	0.1478963599227445	0.17840970424653826
378	4806	Losartan	20	Doxycycline	0.039	NT5002	R1	4	4	8	06	FALSE	2.3427003149825127	2.347261055375081	0.339698688833369	0.3409198920594827	0.3409198920594827	test	0.1478963599227445	0.1930235321367382
379	4807	Losartan	10	Doxycycline	0.039	NT5002	R1	4	4	8	07	FALSE	2.1142941320344155	2.112922104693706	0.3065790958693486	0.30688413383451585	0.30688413383451585	test	0.1478963599227445	0.15898777391177135
38	1402	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	02	FALSE	0.18558187033177095	0.18488875410270741	0.03875318239439516	0.0386771024039117	0.03875318239439516	Erythromycin only	0.09893401904513033	-0.06018083665073517
380	4808	Losartan	5	Doxycycline	0.039	NT5002	R1	4	4	8	08	FALSE	2.3687865247949547	2.376472399307592	0.34348126879600704	0.34516259365314617	0.34516259365314617	test	0.1478963599227445	0.19726623373040167
381	4809	Doxycycline control	0	Doxycycline	0.039	NT5002	R1	4	4	8	09	FALSE	1.7720328945312502	1.76628327449708	0.2569501728377745	0.25653776426320496	0.2569501728377745	Doxycycline only	0.1478963599227445	0.10905381291503
382	4810	DMSO control	0	MGAM	0	NT5002	R1	4	4	8	10	TRUE	6.893460531316602	6.951614319056456	0.9995727959896181	1.0096634108357307	0.9995727959896181	medium	NA	NA
383	4811	DMSO control	0	MGAM	0	NT5002	R1	4	4	8	11	TRUE	6.975173841279639	7.024964180185593	1.011421475087476	1.0203168601746786	1.011421475087476	medium	NA	NA
384	4812	Erythromycin control	0	Erythromycin	0.625	NT5002	R1	4	4	8	12	FALSE	0.17376822542692286	0.17591072788189463	0.02519692252607548	0.025549551135042967	0.025549551135042967	Erythromycin only	0.022721075488791535	0.0028284756462514313
385	5101	Benzbromarone	640	Erythromycin	0.625	NT5002	R2	5	5	1	01	FALSE	0.03528650545028863	0.03556022107110535	0.005123267895613951	0.005159662095806616	0.005159662095806616	test	0.021156168820502155	-0.01599650672469554
386	5102	Benzbromarone	320	Erythromycin	0.625	NT5002	R2	5	5	1	02	FALSE	0.041432403449190976	0.04137883860956694	0.006015594338986282	0.006003922886625785	0.006015594338986282	test	0.021156168820502155	-0.015140574481515873
387	5103	Benzbromarone	160	Erythromycin	0.625	NT5002	R2	5	5	1	03	FALSE	0.01409584304804614	0.014223407238526196	0.0020465835091379725	0.002063766000079141	0.002063766000079141	test	0.021156168820502155	-0.019092402820423016
388	5104	Benzbromarone	80	Erythromycin	0.625	NT5002	R2	5	5	1	04	FALSE	0.03224388953127018	0.03232726093277314	0.004681508751213789	0.0046905710333621075	0.0046905710333621075	test	0.021156168820502155	-0.016465597787140046
389	5105	Benzbromarone	40	Erythromycin	0.625	NT5002	R2	5	5	1	05	FALSE	1.1839177291532	1.1839177291532	0.17189369180702332	0.17178226815436753	0.17189369180702332	test	0.021156168820502155	0.15073752298652116
39	1403	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	03	FALSE	0.3593537288300837	0.36136691498599455	0.07504019963028767	0.07559478262552853	0.07559478262552853	Erythromycin only	0.09893401904513033	-0.023339236419601797
390	5106	Benzbromarone	20	Erythromycin	0.625	NT5002	R2	5	5	1	06	FALSE	0.5838850534201956	0.5793558868778282	0.08477460464683267	0.08406248666251719	0.08477460464683267	test	0.021156168820502155	0.06361843582633052
391	5107	Benzbromarone	10	Erythromycin	0.625	NT5002	R2	5	5	1	07	FALSE	0.24991222993705403	0.24894295173432468	0.036284899510992175	0.03612074034954488	0.036284899510992175	test	0.021156168820502155	0.01512873069049002
392	5108	Benzbromarone	5	Erythromycin	0.625	NT5002	R2	5	5	1	08	FALSE	0.12527908026662374	0.1254410441712994	0.018189341271729324	0.018201051100747233	0.018201051100747233	test	0.021156168820502155	-0.0029551177197549225
393	5109	Diethylstilbestrol	640	Erythromycin	0.625	NT5002	R2	5	5	1	09	FALSE	0.05751930968110523	0.04978562098448604	0.008351261449854699	0.0072237172259475594	0.008351261449854699	test	0.021156168820502155	-0.012804907370647456
394	5110	Diethylstilbestrol	320	Erythromycin	0.625	NT5002	R2	5	5	1	10	FALSE	0.04068758011050853	0.038793911223658745	0.0059074530127120875	0.005628859080728348	0.0059074530127120875	test	0.021156168820502155	-0.015248715807790067
395	5111	Diethylstilbestrol	160	Erythromycin	0.625	NT5002	R2	5	5	1	11	FALSE	0.04181036337557155	0.04137793557078219	0.0060704705567342305	0.006003791858897375	0.0060704705567342305	test	0.021156168820502155	-0.015085698263767926
396	5112	Diethylstilbestrol	80	Erythromycin	0.625	NT5002	R2	5	5	1	12	FALSE	0.03932167279327843	0.04008421331286366	0.005709136148589407	0.005816077342631121	0.005816077342631121	test	0.021156168820502155	-0.015340091477871035
397	5201	Hexestrol	160	Erythromycin	0.625	NT5002	R2	5	5	2	01	FALSE	0.0378422813633399	0.03749981727860379	0.0054943424612766125	0.005441090633975401	0.0054943424612766125	test	0.021156168820502155	-0.015661826359225542
398	5202	Hexestrol	80	Erythromycin	0.625	NT5002	R2	5	5	2	02	FALSE	0.0674516525330762	0.06788766838655438	0.009793343985724437	0.009850260172634686	0.009850260172634686	test	0.021156168820502155	-0.01130590864786747
399	5203	Hexestrol	40	Erythromycin	0.625	NT5002	R2	5	5	2	03	FALSE	0.14289625201108946	0.14160307325985788	0.020747188507044042	0.020546104263178742	0.020747188507044042	test	0.021156168820502155	-4.089803134581134e-4
4	1104	Tolfenamic acid	80	Erythromycin	0.625	NT5001	R1	1	1	1	04	FALSE	0.9918244072302576	0.9733029430429512	0.20711264569051424	0.20360642149813488	0.20711264569051424	test	0.09893401904513033	0.10817862664538391
40	1404	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	04	FALSE	0.3741950420420953	0.37349626511951434	0.07813936075442776	0.07813213607075993	0.07813936075442776	Erythromycin only	0.09893401904513033	-0.020794658290702567
400	5204	Hexestrol	20	Erythromycin	0.625	NT5002	R2	5	5	2	04	FALSE	2.496498051398829	2.4803603781512606	0.36246797904692457	0.3598915035285471	0.36246797904692457	test	0.021156168820502155	0.34131181022642243
401	5205	Hexestrol	10	Erythromycin	0.625	NT5002	R2	5	5	2	05	FALSE	1.5463579141509312	1.556353763628313	0.2245165894327237	0.22582141730226776	0.22582141730226776	test	0.021156168820502155	0.2046652484817656
402	5206	Hexestrol	5	Erythromycin	0.625	NT5002	R2	5	5	2	06	FALSE	0.0851456922241716	0.0847053783665159	0.01236235172214699	0.012290450309483541	0.01236235172214699	test	0.021156168820502155	-0.008793817098355165
403	5207	Hexestrol	2.5	Erythromycin	0.625	NT5002	R2	5	5	2	07	FALSE	0.0672962704114958	0.06660025210084039	0.009770783966677873	0.009663460630594714	0.009770783966677873	test	0.021156168820502155	-0.011385384853824282
404	5208	Hexestrol	1.25	Erythromycin	0.625	NT5002	R2	5	5	2	08	FALSE	0.09932001225016127	0.09957681900452497	0.014420329348568956	0.014448243659995702	0.014448243659995702	test	0.021156168820502155	-0.006707925160506454
405	5209	Diethylstilbestrol	40	Erythromycin	0.625	NT5002	R2	5	5	2	09	FALSE	0.03579145005239619	0.03620789872786039	0.005196581091013413	0.005253637829230142	0.005253637829230142	test	0.021156168820502155	-0.015902530991272014
406	5210	Diethylstilbestrol	20	Erythromycin	0.625	NT5002	R2	5	5	2	10	FALSE	2.1932120730858817	2.1790348780433098	0.31843371450152785	0.3161702409892015	0.31843371450152785	test	0.021156168820502155	0.2972775456810257
407	5211	Diethylstilbestrol	10	Erythromycin	0.625	NT5002	R2	5	5	2	11	FALSE	0.42832546870240434	0.42611046951066595	0.062188819625913876	0.061827119515491906	0.062188819625913876	test	0.021156168820502155	0.04103265080541172
408	5212	Diethylstilbestrol	5	Erythromycin	0.625	NT5002	R2	5	5	2	12	FALSE	0.1730164663670721	0.17458222624369718	0.025120359645693986	0.0253312625236483	0.0253312625236483	test	0.021156168820502155	0.004175093703146143
409	5301	Famprofazone	80	Erythromycin	0.625	NT5002	R2	5	5	3	01	FALSE	0.21522842017692823	0.21467191488881723	0.031249137347125627	0.03114813431759199	0.031249137347125627	test	0.021156168820502155	0.010092968526623471
41	1405	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	05	FALSE	0.5761363507030811	0.5761363507030811	0.12030871896550445	0.12052266100717235	0.12052266100717235	Erythromycin only	0.09893401904513033	0.02158864196204202
410	5302	Famprofazone	40	Erythromycin	0.625	NT5002	R2	5	5	3	02	FALSE	0.19154532129787252	0.19204059038978685	0.027810574683938348	0.027864409310313313	0.027864409310313313	test	0.021156168820502155	0.006708240489811158
411	5303	Famprofazone	20	Erythromycin	0.625	NT5002	R2	5	5	3	03	FALSE	0.40474242282145134	0.40735872807563	0.05876478371471006	0.059106308266336366	0.059106308266336366	test	0.021156168820502155	0.03795013944583421
412	5304	Famprofazone	10	Erythromycin	0.625	NT5002	R2	5	5	3	04	FALSE	0.5901129701263703	0.59163879551777665	0.08567883943319465	0.0858446931906789	0.0858446931906789	test	0.021156168820502155	0.06468852437017675
413	5305	Famprofazone	5	Erythromycin	0.625	NT5002	R2	5	5	3	05	FALSE	0.18216689716979925	0.18169587739689738	0.026448915924203724	0.026363428103962482	0.026448915924203724	test	0.021156168820502155	0.005292747103701569
414	5306	Famprofazone	2.5	Erythromycin	0.625	NT5002	R2	5	5	3	06	FALSE	0.13139735629942007	0.13190697759082054	0.01907765726605438	0.0191392351326182	0.0191392351326182	test	0.021156168820502155	-0.0020169336878839567
415	5307	Famprofazone	1.25	Erythromycin	0.625	NT5002	R2	5	5	3	07	FALSE	0.09117057875436337	0.09117057875436337	0.013237108441208722	0.013228527981055617	0.013237108441208722	test	0.021156168820502155	-0.007919060379293434
416	5308	Famprofazone	0.625	Erythromycin	0.625	NT5002	R2	5	5	3	08	FALSE	0.09164449989148805	0.09117057875436335	0.013305917321994732	0.013228527981055616	0.013305917321994732	test	0.021156168820502155	-0.007850251498507424
42	1406	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	06	FALSE	0.5964644897488244	0.5920091060718957	0.1245536383575225	0.12384310192750463	0.1245536383575225	Erythromycin only	0.09893401904513033	0.025619619312392178
421	5401	Lorglumide sodium salt	160	Erythromycin	0.625	NT5002	R2	5	5	4	01	FALSE	1.8157384877491571	1.7406206705442795	0.26362810888772187	0.25255789268088624	0.26362810888772187	test	0.021156168820502155	0.24247194006721973
422	5402	Lorglumide sodium salt	80	Erythromycin	0.625	NT5002	R2	5	5	4	02	FALSE	2.143645989859547	2.140874631113769	0.3112371865465974	0.3106333243526241	0.3112371865465974	test	0.021156168820502155	0.29008101772609524
423	5403	Lorglumide sodium salt	40	Erythromycin	0.625	NT5002	R2	5	5	4	03	FALSE	0.6694394857079305	0.6711704216761475	0.09719630157243869	0.09738445038416399	0.09738445038416399	test	0.021156168820502155	0.07622828156366183
424	5404	Lorglumide sodium salt	20	Erythromycin	0.625	NT5002	R2	5	5	4	04	FALSE	0.28950774864763157	0.2883849002365871	0.04203379550484084	0.04184362734355293	0.04203379550484084	test	0.021156168820502155	0.020877626684338686
425	5405	Lorglumide sodium salt	10	Erythromycin	0.625	NT5002	R2	5	5	4	05	FALSE	0.16184166558349591	0.16100473389334208	0.023497883932562434	0.023361216485516232	0.023497883932562434	test	0.021156168820502155	0.002341715112060279
426	5406	Lorglumide sodium salt	5	Erythromycin	0.625	NT5002	R2	5	5	4	06	FALSE	0.14556779094204725	0.14613237190239134	0.021135070771445115	0.021203289449956374	0.021203289449956374	test	0.021156168820502155	4.7120629454219104e-5
427	5407	Lorglumide sodium salt	2.5	Erythromycin	0.625	NT5002	R2	5	5	4	07	FALSE	0.104585073123797	0.10539633419521623	0.015184766546249309	0.015292634696973222	0.015292634696973222	test	0.021156168820502155	-0.005863534123528934
428	5408	Lorglumide sodium salt	1.25	Erythromycin	0.625	NT5002	R2	5	5	4	08	FALSE	0.0859981997414351	0.0859981997414351	0.01248612777586018	0.012478034110818211	0.01248612777586018	test	0.021156168820502155	-0.008670041044641976
43	1407	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	07	FALSE	0.6358047700425735	0.6274935965779648	0.1327686706499807	0.13126614547449864	0.1327686706499807	Erythromycin only	0.09893401904513033	0.033834651604850385
433	5501	Tiratricol	640	Doxycycline	0.039	NT5002	R2	5	5	5	01	FALSE	0.022311097937539853	0.02262838569101489	0.003239361062271515	0.0032832985966471423	0.0032832985966471423	test	0.25453895680104355	-0.2512556582043964
434	5502	Tiratricol	320	Doxycycline	0.039	NT5002	R2	5	5	5	02	FALSE	0.042234838342290484	0.04267165632126699	0.006132100319776269	0.006191506156440334	0.006191506156440334	test	0.25453895680104355	-0.2483474506446032
435	5503	Tiratricol	160	Doxycycline	0.039	NT5002	R2	5	5	5	03	FALSE	0.04496951402247894	0.045260202542339825	0.0065291494448862526	0.006567095042499468	0.006567095042499468	test	0.25453895680104355	-0.24797186175854408
436	5504	Tiratricol	80	Doxycycline	0.039	NT5002	R2	5	5	5	04	FALSE	3.2486413166128614	3.265441013143503	0.4716720896382096	0.4738039223074259	0.4738039223074259	test	0.25453895680104355	0.21926496550638236
437	5505	Tiratricol	40	Doxycycline	0.039	NT5002	R2	5	5	5	05	FALSE	4.043907082848935	4.049135146304461	0.5871371808011198	0.5875151645826395	0.5875151645826395	test	0.25453895680104355	0.332976207781596
438	5506	Tiratricol	20	Doxycycline	0.039	NT5002	R2	5	5	5	06	FALSE	3.881827801427644	3.8667722314156427	0.56360479728925	0.5610549517017583	0.56360479728925	test	0.25453895680104355	0.3090658404882064
439	5507	Tiratricol	10	Doxycycline	0.039	NT5002	R2	5	5	5	07	FALSE	3.2575874535903537	3.274433413272786	0.47297098437946195	0.47510868770819803	0.47510868770819803	test	0.25453895680104355	0.22056973090715448
44	1408	Erythromycin control	0	Erythromycin	0.625	NT5001	R1	1	1	4	08	FALSE	0.5733586379101233	0.5658637537544354	0.11972867733583288	0.11837372400954313	0.11972867733583288	Erythromycin only	0.09893401904513033	0.020794658290702553
440	5508	Tiratricol	5	Doxycycline	0.039	NT5002	R2	5	5	5	08	FALSE	3.132169186166774	3.132169186166774	0.45476143444485667	0.45446665236425704	0.45476143444485667	test	0.25453895680104355	0.20022247764381312
441	5509	Doxycycline control	0	Doxycycline	0.039	NT5002	R2	5	5	5	09	FALSE	1.9197711986970682	1.9048796315449257	0.2787326776539316	0.2763912859907009	0.2787326776539316	Doxycycline only	0.25453895680104355	0.024193720852888068
442	5510	DMSO control	0	MGAM	0	NT5002	R2	5	5	5	10	TRUE	6.69517613584231	6.669209066149321	0.9720764500345558	0.9676786080382731	0.9720764500345558	medium	NA	NA
443	5511	DMSO control	0	MGAM	0	NT5002	R2	5	5	5	11	TRUE	6.911160156659781	6.920095076060763	1.0034352934705728	1.0040812792455134	1.0034352934705728	medium	NA	NA
444	5512	Erythromycin control	0	Erythromycin	0.625	NT5002	R2	5	5	5	12	FALSE	0.178690997880483	0.18169420792889449	0.025944248119611144	0.026363185870069798	0.026363185870069798	Erythromycin only	0.021156168820502155	0.005207017049567643
445	5601	Celecoxib	640	Doxycycline	0.039	NT5002	R2	5	5	6	01	FALSE	1.8334103170411356	0.46101914242340125	0.2661938918836015	0.06689224428180295	0.2661938918836015	test	0.25453895680104355	0.011654935082557938
446	5602	Celecoxib	320	Doxycycline	0.039	NT5002	R2	5	5	6	02	FALSE	0.09001057123506591	0.07499911203749189	0.013068686286437405	0.01088210545219122	0.013068686286437405	test	0.25453895680104355	-0.24147027051460615
447	5603	Celecoxib	160	Doxycycline	0.039	NT5002	R2	5	5	6	03	FALSE	0.05352764646357194	0.05366605020361996	0.007771709585720641	0.007786753758183702	0.007786753758183702	test	0.25453895680104355	-0.24675220304285986
448	5604	Celecoxib	80	Doxycycline	0.039	NT5002	R2	5	5	6	04	FALSE	0.025795193206963274	0.025861890539107976	0.003745218845900566	0.003752468694548174	0.003752468694548174	test	0.25453895680104355	-0.2507864881064954
449	5605	Celecoxib	40	Doxycycline	0.039	NT5002	R2	5	5	6	05	FALSE	2.3131391846352485	2.3161296683904333	0.33584600037608614	0.3360622093735426	0.3360622093735426	test	0.25453895680104355	0.08152325257249904
45	1409	DMSO control	0	MGAM	0	NT5001	R1	1	1	4	09	TRUE	4.9209444938519225	4.902565616190478	1.0275909989591832	1.025573639129839	1.025573639129839	medium	NA	NA
450	5606	Celecoxib	20	Doxycycline	0.039	NT5002	R2	5	5	6	06	FALSE	2.3409817537557154	2.3167699191984488	0.3398884789011205	0.3361551074975256	0.3398884789011205	test	0.25453895680104355	0.08534952210007696
451	5607	Celecoxib	10	Doxycycline	0.039	NT5002	R2	5	5	6	07	FALSE	2.1334319963462285	2.1389483040290886	0.3097542109902189	0.3103538211171668	0.3103538211171668	test	0.25453895680104355	0.05581486431612326
452	5608	Celecoxib	5	Doxycycline	0.039	NT5002	R2	5	5	6	08	FALSE	2.339813917687299	2.3458638567117003	0.3397189201148279	0.34037653475762963	0.34037653475762963	test	0.25453895680104355	0.08583757795658609
453	5609	Doxycycline control	0	Doxycycline	0.039	NT5002	R2	5	5	6	09	FALSE	0.8208163648443727	0.8250610519282479	0.1191747971792238	0.11971343563495428	0.11971343563495428	Doxycycline only	0.25453895680104355	-0.13482552116608926
454	5610	DMSO control	0	MGAM	0	NT5002	R2	5	5	6	10	TRUE	6.771123560458144	6.7448619306179705	0.9831033000250436	0.9786555706521322	0.9831033000250436	medium	NA	NA
455	5611	DMSO control	0	MGAM	0	NT5002	R2	5	5	6	11	TRUE	6.86383899202715	6.86383899202715	0.9965647065294271	0.9959187207544865	0.9965647065294271	medium	NA	NA
456	5612	Erythromycin control	0	Erythromycin	0.625	NT5002	R2	5	5	6	12	FALSE	0.11578295129601529	0.11832763154427936	0.01681059287862853	0.01716892012973675	0.01716892012973675	Erythromycin only	0.021156168820502155	-0.0039872486907654055
457	5701	Triclosan	640	Doxycycline	0.039	NT5002	R2	5	5	7	01	FALSE	1.2097229879462439	1.1346529124175824	0.1756403720811203	0.1646341177798422	0.1756403720811203	test	0.25453895680104355	-0.07889858471992325
458	5702	Triclosan	320	Doxycycline	0.039	NT5002	R2	5	5	7	02	FALSE	0.1632974908821594	0.16034188018745968	0.023709256039805324	0.023265038761129547	0.023709256039805324	test	0.25453895680104355	-0.2308297007612382
459	5703	Triclosan	160	Doxycycline	0.039	NT5002	R2	5	5	7	03	FALSE	0.048573128858147	0.049138297778280576	0.007052360342654122	0.007129792922043042	0.007129792922043042	test	0.25453895680104355	-0.2474091638790005
46	1410	DMSO control	0	MGAM	0	NT5001	R1	1	1	4	10	TRUE	4.820210167696579	4.865216798580767	1.006555669872912	1.0177605947380024	1.006555669872912	medium	NA	NA
460	5704	Triclosan	80	Doxycycline	0.039	NT5002	R2	5	5	7	04	FALSE	0.03491362981900456	0.03491362981900456	0.005069129869577178	0.005065843995849543	0.005069129869577178	test	0.25453895680104355	-0.24946982693146638
461	5705	Triclosan	40	Doxycycline	0.039	NT5002	R2	5	5	7	05	FALSE	0.028121052394888196	0.028448252745959936	0.004082911670824861	0.004127740687881314	0.004127740687881314	test	0.25453895680104355	-0.25041121611316225
462	5706	Triclosan	20	Doxycycline	0.039	NT5002	R2	5	5	7	06	FALSE	0.004508306717965125	0.004525792070458849	6.545636292681541e-4	6.56676395592577e-4	6.56676395592577e-4	test	0.25453895680104355	-0.25388228040545097
463	5707	Triclosan	10	Doxycycline	0.039	NT5002	R2	5	5	7	07	FALSE	2.486214958037444	2.4894291984486103	0.3609749708441088	0.36120735722496683	0.36120735722496683	test	0.25453895680104355	0.10666840042392328
464	5708	Triclosan	5	Doxycycline	0.039	NT5002	R2	5	5	7	08	FALSE	2.662320760008349	2.679530331824822	0.3865438728919455	0.3887903581936565	0.3887903581936565	test	0.25453895680104355	0.13425140139261293
465	5709	Doxycycline control	0	Doxycycline	0.039	NT5002	R2	5	5	7	09	FALSE	1.5968501669890394	1.6009790620555915	0.23184758848297357	0.2322963900069898	0.2322963900069898	Doxycycline only	0.25453895680104355	-0.02224256679405376
466	5710	DMSO control	0	MGAM	0	NT5002	R2	5	5	7	10	TRUE	6.784952594914674	6.784952594914674	0.9851111454422752	0.984472584009664	0.9851111454422752	medium	NA	NA
467	5711	DMSO control	0	MGAM	0	NT5002	R2	5	5	7	11	TRUE	6.954488731570599	6.972470602886878	1.0097261940278988	1.011680782633646	1.0097261940278988	medium	NA	NA
468	5712	Erythromycin control	0	Erythromycin	0.625	NT5002	R2	5	5	7	12	FALSE	0.13215999665998765	0.13643148976470604	0.019188385455920044	0.01979572581975236	0.01979572581975236	Erythromycin only	0.021156168820502155	-0.0013604430007497954
469	5801	Losartan	640	Doxycycline	0.039	NT5002	R2	5	5	8	01	FALSE	2.5920574138366432	2.6155149469935357	0.37634229749970255	0.3795019526462892	0.3795019526462892	test	0.25453895680104355	0.12496299584524567
47	1411	DMSO control	0	MGAM	0	NT5001	R1	1	1	4	11	TRUE	4.878773914070699	4.896995291901029	1.0187849438902394	1.0244083762450755	1.0187849438902394	medium	NA	NA
470	5802	Losartan	320	Doxycycline	0.039	NT5002	R2	5	5	8	02	FALSE	3.349141916933847	3.3707911859508726	0.48626382924358963	0.48908985915056163	0.48908985915056163	test	0.25453895680104355	0.2345509023495181
471	5803	Losartan	160	Doxycycline	0.039	NT5002	R2	5	5	8	03	FALSE	0.8524866245405057	0.8502823928028443	0.12377302028679502	0.12337296284250064	0.12377302028679502	test	0.25453895680104355	-0.13076593651424853
472	5804	Losartan	80	Doxycycline	0.039	NT5002	R2	5	5	8	04	FALSE	2.1566538506337847	2.1622302018959276	0.3131258052875252	0.31373194201528404	0.31373194201528404	test	0.25453895680104355	0.05919298521424049
473	5805	Losartan	40	Doxycycline	0.039	NT5002	R2	5	5	8	05	FALSE	1.7610805935803515	1.7496967500536524	0.25569229799164417	0.2538747996632529	0.25569229799164417	test	0.25453895680104355	0.0011533411906006208
474	5806	Losartan	20	Doxycycline	0.039	NT5002	R2	5	5	8	06	FALSE	1.7451711592327086	1.7451711592327086	0.2533823981250936	0.2532181524682519	0.2533823981250936	test	0.25453895680104355	-0.0011565586759499369
475	5807	Losartan	10	Doxycycline	0.039	NT5002	R2	5	5	8	07	FALSE	2.235440058207979	2.20942976664512	0.32456481979834706	0.3205804316432876	0.32456481979834706	test	0.25453895680104355	0.07002586299730351
476	5808	Losartan	5	Doxycycline	0.039	NT5002	R2	5	5	8	08	FALSE	1.7164421286849583	1.7186611876748548	0.24921121375874264	0.24937164951388438	0.24937164951388438	test	0.25453895680104355	-0.005167307287159167
477	5809	Doxycycline control	0	Doxycycline	0.039	NT5002	R2	5	5	8	09	FALSE	1.9063326259473685	1.8964744093943118	0.27678152359509733	0.27517171803439827	0.27678152359509733	Doxycycline only	0.25453895680104355	0.022242566794053786
478	5810	DMSO control	0	MGAM	0	NT5002	R2	5	5	8	10	TRUE	6.956657289073765	7.010619724412411	1.0100410481313011	1.0172160850135166	1.0100410481313011	medium	NA	NA
479	5811	DMSO control	0	MGAM	0	NT5002	R2	5	5	8	11	TRUE	7.109087436263192	7.053942608056884	1.032172468328733	1.023502081947407	1.023502081947407	medium	NA	NA
