NCBI_id	mOTU	average_log_rel_ab	prevalence	average_rel_ab	median_rel_ab	median_log_rel_ab
-	unknown Clostridiales [meta_mOTU_v2_6548]	-4.74894561048669	0.142480211081794	0.000118629412211797	0	-5
-	unknown Oscillibacter [meta_mOTU_v2_6438]	-4.74933739259635	0.171503957783641	7.49104772844447e-05	0	-5
-	Butyrivibrio sp. CAG:318 [meta_mOTU_v2_5702]	-4.74987315709476	0.0963060686015831	0.00123157698954483	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_7373]	-4.75067259067186	0.106860158311346	0.000750668211376031	0	-5
-	Mycoplasma sp. CAG:611 [meta_mOTU_v2_5692]	-4.75230156693475	0.102902374670185	0.000654168596579875	0	-5
1033731.PRJEA68303	Alistipes timonensis [ref_mOTU_v2_1593]	-4.75348930010521	0.175461741424802	5.93189598583568e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6009]	-4.75572998720521	0.163588390501319	0.000189460520369727	0	-5
-	unknown Clostridium [meta_mOTU_v2_6039]	-4.75612469228834	0.135883905013193	0.000226644136058019	0	-5
-	unknown Pasteurellaceae [meta_mOTU_v2_6543]	-4.7568743897718	0.175461741424802	5.36512149167589e-05	0	-5
680646.PRJDA38547	Rothia mucilaginosa [ref_mOTU_v2_1438]	-4.75786247235341	0.188654353562005	3.96753754916408e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6416]	-4.76001012380721	0.149076517150396	9.71646152730314e-05	0	-5
-	unknown Eggerthella [meta_mOTU_v2_6998]	-4.76243249258017	0.12532981530343	0.000273620368780633	0	-5
-	unknown Massiliomicrobiota [meta_mOTU_v2_7010]	-4.7624477226433	0.158311345646438	8.30536519174536e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6285]	-4.76347183501812	0.121372031662269	0.000293987865263715	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6856]	-4.76371876837228	0.178100263852243	4.79489793032847e-05	0	-5
742735.PRJNA46389	Clostridium clostridioforme [ref_mOTU_v2_0979]	-4.76466656877644	0.151715039577836	0.000163316320190947	0	-5
1232449.PRJDB527	Dielma fastidiosa [ref_mOTU_v2_0138]	-4.76489982431515	0.175461741424802	4.70554895416925e-05	0	-5
401473.PRJNA17583	Bifidobacterium dentium [ref_mOTU_v2_0631]	-4.76582460129848	0.162269129287599	7.22429672490581e-05	0	-5
-	unknown Pasteurellaceae [meta_mOTU_v2_7650]	-4.76589726749283	0.155672823218997	8.18524416830561e-05	0	-5
-	unknown Eggerthellales [meta_mOTU_v2_6052]	-4.76645212670746	0.139841688654354	0.00015395970415384	0	-5
-	unknown Collinsella [meta_mOTU_v2_7573]	-4.76707829900076	0.142480211081794	0.000106575249954111	0	-5
-	unknown Prevotella [meta_mOTU_v2_7016]	-4.76707845846428	0.0817941952506596	0.00192368534793054	0	-5
-	unknown Desulfovibrio [meta_mOTU_v2_5993]	-4.7675801530034	0.106860158311346	0.000258867479080614	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7209]	-4.77156869836988	0.176781002638522	3.74312591536761e-05	0	-5
888833.PRJNA53201	Streptococcus australis [ref_mOTU_v2_1524]	-4.77284517831936	0.168865435356201	5.07867880369649e-05	0	-5
-	Eubacterium sp. CAG:581 [meta_mOTU_v2_7088]	-4.77297105753881	0.0910290237467019	0.00102701256610312	0	-5
1419814.PRJNA227244	Streptococcus oralis [ref_mOTU_v2_0356]	-4.77403792411874	0.176781002638522	4.06731048128383e-05	0	-5
-	Clostridium sp. CAG:306 [meta_mOTU_v2_5698]	-4.77513551441238	0.12401055408971	0.000193022707011572	0	-5
-	Butyricicoccus sp. BB10 [meta_mOTU_v2_5734]	-4.77556745334488	0.12664907651715	0.000171402318280332	0	-5
-	Mycoplasma sp. CAG:472 [meta_mOTU_v2_6403]	-4.77619185195207	0.0910290237467019	0.000968834123223225	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7156]	-4.77748994822483	0.106860158311346	0.000318158096452962	0	-5
702450.PRJNA42765	Turicibacter sanguinis [ref_mOTU_v2_1493]	-4.77809107188177	0.146437994722955	9.12921008261173e-05	0	-5
1121333.PRJNA234878	Clostridium saccharogumia [ref_mOTU_v2_0473]	-4.77825003684701	0.142480211081794	6.60624712651806e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5922]	-4.7791632609378	0.131926121372032	9.98967852195913e-05	0	-5
936548.PRJNA78551	Actinomyces sp. [ref_mOTU_v2_5209]	-4.77999831578207	0.16754617414248	3.90223283723614e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6105]	-4.78088857494978	0.162269129287599	5.55635528775188e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5820]	-4.7810064438898	0.12664907651715	0.000192403548807281	0	-5
-	Verrucomicrobia bacterium CAG:312_58_20 [meta_mOTU_v2_6090]	-4.78230560966635	0.106860158311346	0.000217430577737458	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5583]	-4.78231685849316	0.138522427440633	0.000102793793287468	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6277]	-4.78358390847459	0.0989445910290237	0.000326285824480707	0	-5
78346.PRJNA239861	Bifidobacterium ruminantium [ref_mOTU_v2_1159]	-4.78452175109402	0.106860158311346	0.000456615282894834	0	-5
1157946.PRJNA87019	Streptococcus salivarius [ref_mOTU_v2_0656]	-4.78739845627058	0.149076517150396	6.00149391598204e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6503]	-4.78802791043127	0.138522427440633	0.000148926245222566	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6072]	-4.78854665851485	0.134564643799472	0.000125938077170017	0	-5
1105029.PRJNA78553	Actinomyces sp. ICM39 [ref_mOTU_v2_0376]	-4.78876885964308	0.16622691292876	3.26622575164868e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5911]	-4.78914661408372	0.154353562005277	4.32313881319813e-05	0	-5
1273103.PRJNA192806	Megasphaera sp. [ref_mOTU_v2_0965]	-4.79008763809546	0.0910290237467019	0.00122778341666692	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_7476]	-4.79037817493991	0.0897097625329815	0.000348865830435778	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7173]	-4.79110517991507	0.12664907651715	0.000106932346770504	0	-5
-	Clostridium sp. CAG:452 [meta_mOTU_v2_7118]	-4.79256138873961	0.08311345646438	0.00106080891078388	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_7313]	-4.79424752639797	0.112137203166227	0.000124512678597027	0	-5
1321775.PRJNA198883	Actinomyces sp. [ref_mOTU_v2_0377]	-4.79444591290088	0.158311345646438	3.35129578464457e-05	0	-5
762982.PRJNA48503	Paraprevotella xylaniphila [ref_mOTU_v2_4943]	-4.79454057322987	0.0923482849604222	0.000429388869903651	0	-5
-	unknown Clostridium [meta_mOTU_v2_5561]	-4.7947757689781	0.0804749340369393	0.00141243251376291	0	-5
552396.PRJNA41103	Eubacterium sp. [ref_mOTU_v2_1395]	-4.79596809304312	0.118733509234828	0.000204894822647444	0	-5
658088.PRJNA39399	Coprococcus sp. [ref_mOTU_v2_0303]	-4.7964558257059	0.113456464379947	0.000217016943044236	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6975]	-4.79835852880995	0.127968337730871	8.38338032014115e-05	0	-5
-	unknown Tyzzerella [meta_mOTU_v2_7425]	-4.79880776062569	0.0963060686015831	0.000320166826167634	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7630]	-4.8015234541792	0.138522427440633	4.64389989093235e-05	0	-5
568816.PRJNA32215	Acidaminococcus intestini [ref_mOTU_v2_0391]	-4.80220117910811	0.0897097625329815	0.00046163910105135	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5894]	-4.80228229661162	0.108179419525066	0.000212260001835797	0	-5
911124.PRJNA59665	Methanobrevibacter smithii [ref_mOTU_v2_1385]	-4.80270088256894	0.0923482849604222	0.000534240316368379	0	-5
-	unknown Clostridiales Family XIII. Incertae Sedis [meta_mOTU_v2_6192]	-4.8027732502124	0.109498680738786	0.000145849207387634	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6730]	-4.8036166142989	0.0870712401055409	0.000513853428585441	0	-5
-	Holdemanella biformis [meta_mOTU_v2_7329]	-4.80425823779788	0.113456464379947	0.000204040984630186	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7620]	-4.80470606752476	0.105540897097625	0.000180411382351328	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7323]	-4.80473993865659	0.113456464379947	0.000137383364450129	0	-5
-	unknown Clostridium [meta_mOTU_v2_6292]	-4.80669237228074	0.108179419525066	0.000158511574698421	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6585]	-4.8074135654632	0.137203166226913	5.54523214489945e-05	0	-5
-	unknown Solobacterium [meta_mOTU_v2_7712]	-4.80773867231627	0.154353562005277	2.78000900867971e-05	0	-5
-	Clostridium sp. CAG:465 [meta_mOTU_v2_6001]	-4.80784269692356	0.0738786279683377	0.0015702889573851	0	-5
-	unknown Oscillibacter [meta_mOTU_v2_7111]	-4.80837413360964	0.145118733509235	3.34466412456582e-05	0	-5
-	Clostridium sp. CAG:628 [meta_mOTU_v2_6559]	-4.81019263328966	0.0738786279683377	0.00073835134151184	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7148]	-4.81035162160529	0.104221635883905	0.000178469442909789	0	-5
-	unknown Clostridium [meta_mOTU_v2_5343]	-4.81132818442192	0.0936675461741425	0.000290934989354736	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_5392]	-4.81180973901436	0.0778364116094987	0.000536464178700561	0	-5
-	Clostridium sp. CAG:451 [meta_mOTU_v2_7262]	-4.81224644924143	0.0870712401055409	0.000269256777874148	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7760]	-4.813189529481	0.114775725593668	9.17653738176253e-05	0	-5
411466.PRJNA18171	Actinomyces odontolyticus [ref_mOTU_v2_0375]	-4.8153837291857	0.145118733509235	2.91714582746235e-05	0	-5
-	unknown Anaeromassilibacillus [meta_mOTU_v2_5357]	-4.81551311720392	0.122691292875989	6.82372089170507e-05	0	-5
-	unknown Flavobacteriia [meta_mOTU_v2_6771]	-4.81630732421109	0.114775725593668	6.66502852090433e-05	0	-5
457424.PRJNA32433	Bacteroides fragilis [ref_mOTU_v2_0286]	-4.81735671722972	0.0844327176781003	0.000656048889394321	0	-5
-	Eggerthella sp. CAG:368 [meta_mOTU_v2_6312]	-4.81798206951887	0.108179419525066	0.000116142609110005	0	-5
-	Clostridium sp. CAG:533 [meta_mOTU_v2_6119]	-4.81869651969875	0.0659630606860158	0.000943172788260556	0	-5
556269.PRJNA32499	Oxalobacter formigenes [ref_mOTU_v2_4501]	-4.81975575692412	0.116094986807388	7.45432313659513e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6156]	-4.82113775342314	0.102902374670185	9.89646608374465e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7066]	-4.82278925594418	0.108179419525066	7.65016217314692e-05	0	-5
-	Mailhella massiliensis [meta_mOTU_v2_5632]	-4.82356828785613	0.112137203166227	6.55758981307001e-05	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_6152]	-4.82400694660218	0.0897097625329815	0.000157725863911963	0	-5
-	Clostridiales bacterium 41_21_two_genomes [meta_mOTU_v2_5482]	-4.82401820436754	0.0738786279683377	0.000606246420812043	0	-5
1198676.PRJNA168469	Streptococcus mutans [ref_mOTU_v2_0289]	-4.82463405378365	0.114775725593668	8.19090646848887e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6162]	-4.82617209232121	0.079155672823219	0.000191476301362436	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5511]	-4.82658774403666	0.110817941952507	6.69379857485856e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_6399]	-4.82885202252014	0.0817941952506596	0.00160997583324544	0	-5
-	Clostridium sp. CAG:594 [meta_mOTU_v2_5501]	-4.82993695384414	0.0765171503957784	0.000291607446199487	0	-5
33035.PRJNA253252	Blautia producta [ref_mOTU_v2_4020]	-4.83007616984853	0.114775725593668	5.97607627241691e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_5585]	-4.83050792388863	0.0804749340369393	0.000293725780177216	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6909]	-4.83098668978885	0.0765171503957784	0.00104750773895408	0	-5
476272.PRJNA21007	Blautia hydrogenotrophica [ref_mOTU_v2_4324]	-4.8317076454662	0.114775725593668	5.31325855275424e-05	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_6336]	-4.83204325156945	0.0699208443271768	0.000887328542280393	0	-5
888727.PRJNA53047	Eubacterium sulci [ref_mOTU_v2_5112]	-4.83361264143151	0.134564643799472	2.41482237283112e-05	0	-5
537007.PRJNA30021	Blautia hansenii [ref_mOTU_v2_1428]	-4.83368816113045	0.0897097625329815	0.000195613167724528	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6511]	-4.83373043116547	0.104221635883905	0.000145690573573532	0	-5
-	Dialister invisus [meta_mOTU_v2_6402]	-4.83477942863878	0.0554089709762533	0.000910474446467636	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6929]	-4.83479264651972	0.112137203166227	6.09508554877923e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7702]	-4.83502398398269	0.0949868073878628	0.000100675170190401	0	-5
-	unknown Clostridium [meta_mOTU_v2_7266]	-4.83538869444947	0.0844327176781003	0.000193015549577479	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5653]	-4.83586446105691	0.113456464379947	6.58460722317575e-05	0	-5
-	unknown Sutterella [meta_mOTU_v2_7723]	-4.83596007504188	0.0738786279683377	0.000264120236289541	0	-5
469595.PRJNA32453	Citrobacter sp. [ref_mOTU_v2_0076]	-4.83631657307239	0.101583113456464	8.27852721824596e-05	0	-5
-	Ruminococcus sp. CAG:382 [meta_mOTU_v2_6530]	-4.83664057432634	0.0857519788918206	0.000100845830145944	0	-5
469609.PRJNA37947	Streptococcus sp. 2_1_36FAA [ref_mOTU_v2_1399]	-4.83688266368348	0.118733509234828	3.55372209803068e-05	0	-5
-	unknown Lachnospiraceae [meta_mOTU_v2_7094]	-4.83874422680594	0.0672823218997362	0.000948833689549528	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7707]	-4.84089000517235	0.110817941952507	3.8778284362697e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_5740]	-4.8421541971558	0.0817941952506596	0.000195637453379175	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_6821]	-4.84328684801505	0.0672823218997362	0.000321730300962821	0	-5
-	unknown Atopobiaceae [meta_mOTU_v2_6458]	-4.84484413517793	0.0989445910290237	6.2938766169923e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6303]	-4.8448737103382	0.0936675461741425	6.83452686499535e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6791]	-4.84525669735515	0.121372031662269	2.52823867612424e-05	0	-5
483218.PRJNA27825	Bacteroides pectinophilus [ref_mOTU_v2_4341]	-4.84614641077306	0.0646437994722955	0.000571762087713269	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7553]	-4.84719782451931	0.0725593667546174	0.000268637773167001	0	-5
-	uncultured Eubacterium sp. [meta_mOTU_v2_6201]	-4.84998009804166	0.112137203166227	3.01606565547124e-05	0	-5
411490.PRJNA18213	Anaerostipes caccae [ref_mOTU_v2_1381]	-4.85053678246695	0.104221635883905	6.79424971397361e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_7203]	-4.85093792714042	0.0646437994722955	0.000422741207621708	0	-5
-	unknown Alistipes [meta_mOTU_v2_6252]	-4.85104782028021	0.0699208443271768	0.00101354510317119	0	-5
213810.PRJNA39179	Ruminococcus champanellensis [ref_mOTU_v2_3773]	-4.85152951028403	0.0738786279683377	0.000164293369876969	0	-5
-	unknown Clostridium [meta_mOTU_v2_5915]	-4.85287377970313	0.0963060686015831	7.61653228693439e-05	0	-5
936550.PRJNA165893	Atopobium parvulum [ref_mOTU_v2_0741]	-4.85439550418378	0.116094986807388	2.32159022795001e-05	0	-5
-	unknown Azospirillum [meta_mOTU_v2_7737]	-4.85440043857625	0.0620052770448549	0.000370592653445235	0	-5
-	unknown Lachnospiraceae [meta_mOTU_v2_6615]	-4.85468270671628	0.0936675461741425	8.8655798722562e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6484]	-4.8549908810638	0.08311345646438	8.54546206733166e-05	0	-5
-	unknown Ruminococcaceae [meta_mOTU_v2_7646]	-4.85539341606427	0.0844327176781003	0.000105216907601126	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7320]	-4.85580499455329	0.0883905013192612	7.07338430945639e-05	0	-5
-	unknown Erysipelotrichaceae [meta_mOTU_v2_7790]	-4.8562907119877	0.0659630606860158	0.000183116734467862	0	-5
1232460.PRJDB542	Clostridiales sp. [ref_mOTU_v2_0888]	-4.85689965216461	0.108179419525066	2.80705575130946e-05	0	-5
1040964.PRJNA67675	Lactobacillus ruminis [ref_mOTU_v2_0167]	-4.85726785842039	0.0712401055408971	0.00018272137562988	0	-5
-	Coraliomargarita sp. CAG:312 [meta_mOTU_v2_7055]	-4.85736613073388	0.0804749340369393	9.92572000460725e-05	0	-5
1421338.PRJNA243408	Enterobacter sp. [ref_mOTU_v2_0267]	-4.85759514560674	0.0897097625329815	0.00013768855519898	0	-5
552531.PRJNA42883	Bifidobacterium animalis [ref_mOTU_v2_0183]	-4.85924592686388	0.0778364116094987	0.000222655173157548	0	-5
416870.PRJNA18797	Lactococcus lactis [ref_mOTU_v2_0371]	-4.8598310393944	0.0989445910290237	3.96431372644848e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_5841]	-4.86029337733164	0.0527704485488127	0.000433625553392205	0	-5
-	unknown Bacteria [meta_mOTU_v2_5651]	-4.86097081957258	0.0751978891820581	0.000105047641597249	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7067]	-4.86151760932799	0.0778364116094987	0.000225609729875721	0	-5
-	unknown Anaerotruncus [meta_mOTU_v2_6835]	-4.86245803564466	0.0989445910290237	4.44618511701384e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7462]	-4.86297973344891	0.0844327176781003	5.12817963358678e-05	0	-5
999425.PRJNA64901	Streptococcus sp. F0442 [ref_mOTU_v2_5298]	-4.86341094852112	0.105540897097625	2.57019477168113e-05	0	-5
-	Clostridium sp. CAG:628 [meta_mOTU_v2_6892]	-4.86359107621842	0.054089709762533	0.00069782760746204	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6217]	-4.86363362549738	0.054089709762533	0.000816798610483502	0	-5
469616.PRJNA32421	Fusobacterium mortiferum [ref_mOTU_v2_4310]	-4.86399807348386	0.0567282321899736	0.000630076115231553	0	-5
-	unknown Clostridium [meta_mOTU_v2_5366]	-4.86468790910309	0.0567282321899736	0.000356960452312619	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5514]	-4.86492196976841	0.0963060686015831	5.25820299199217e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_5502]	-4.86557131648526	0.0554089709762533	0.00111849796806407	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7058]	-4.86624996610598	0.0527704485488127	0.000521304389561849	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6128]	-4.86635202841344	0.0686015831134565	0.000138803030844019	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6670]	-4.86637664292247	0.054089709762533	0.000797113054184085	0	-5
-	Clostridium sp. CAG:1193 [meta_mOTU_v2_7613]	-4.86643291831819	0.0567282321899736	0.000275518462131499	0	-5
-	unknown Parabacteroides [meta_mOTU_v2_6071]	-4.8670776374136	0.0567282321899736	0.000293562053052455	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5904]	-4.86739944841628	0.0751978891820581	0.000125000824643248	0	-5
1118058.PRJEA82081	Actinomyces sp. [ref_mOTU_v2_0430]	-4.86760597926486	0.105540897097625	2.17607764541028e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7689]	-4.86790146485697	0.104221635883905	1.96804554317187e-05	0	-5
1410665.PRJNA223472	Mitsuokella jalaludinii [ref_mOTU_v2_3339]	-4.86796870148452	0.0593667546174142	0.000249181205825139	0	-5
1064535.PRJEA70535	Megasphaera elsdenii [ref_mOTU_v2_0252]	-4.86811210558677	0.0606860158311346	0.000305626520063911	0	-5
-	Ruminococcus sp. CAG:403 [meta_mOTU_v2_7774]	-4.86815360097674	0.0686015831134565	0.000180137566267497	0	-5
1000570.PRJNA169750	Streptococcus anginosus [ref_mOTU_v2_0004]	-4.8696867334037	0.0963060686015831	3.55819881065687e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6363]	-4.86986546310163	0.0712401055408971	9.0355478763895e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_6294]	-4.87119444093376	0.050131926121372	0.000411551258035276	0	-5
1104325.PRJNA74725	Enterococcus faecium [ref_mOTU_v2_0372]	-4.87129218745394	0.0738786279683377	0.000121859126942533	0	-5
-	Anaeromassilibacillus sp. An200 [meta_mOTU_v2_6051]	-4.87209447414179	0.08311345646438	5.16814657855178e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7550]	-4.87287525772853	0.0633245382585752	0.000142140056939587	0	-5
-	unknown Akkermansia [meta_mOTU_v2_6276]	-4.8730755448758	0.0646437994722955	0.000229397151414698	0	-5
428127.PRJNA18927	Eubacterium dolichum [ref_mOTU_v2_4236]	-4.87375576154349	0.0817941952506596	4.77772466280525e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_5927]	-4.87410940704109	0.0686015831134565	8.13281095049188e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_7468]	-4.87525515661088	0.0686015831134565	7.79274711525204e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7099]	-4.8753544171589	0.0804749340369393	0.000107631648421872	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7799]	-4.8753825874494	0.0686015831134565	7.20941310440111e-05	0	-5
-	Coprobacillus sp. CAG:605 [meta_mOTU_v2_7625]	-4.87599028374748	0.050131926121372	0.000300436275077767	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6903]	-4.87698220256562	0.0567282321899736	0.000129944084435265	0	-5
-	unknown Alistipes [meta_mOTU_v2_7270]	-4.87699619014098	0.0633245382585752	0.000109370087352537	0	-5
-	unknown Firmicutes [meta_mOTU_v2_5660]	-4.87719579228202	0.054089709762533	0.000623563404294712	0	-5
-	unknown Prevotella [meta_mOTU_v2_7196]	-4.87817168941613	0.0488126649076517	0.00044056923104462	0	-5
-	Clostridium sp. CAG:557 [meta_mOTU_v2_7575]	-4.87823162211449	0.050131926121372	0.000248148802230872	0	-5
353496.PRJNA16120	Lactobacillus delbrueckii [ref_mOTU_v2_0181]	-4.87888380856075	0.08311345646438	5.74582903728394e-05	0	-5
-	unknown Verrucomicrobia [meta_mOTU_v2_6061]	-4.87894525346259	0.0725593667546174	7.72103198787493e-05	0	-5
1118060.PRJEA82083	Enorma massiliensis [ref_mOTU_v2_1824]	-4.87931478483075	0.0725593667546174	7.91967351880971e-05	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_5630]	-4.8798283139525	0.0620052770448549	0.000135090538148439	0	-5
-	unknown Synergistaceae [meta_mOTU_v2_6989]	-4.88021446486098	0.08311345646438	3.84727652312693e-05	0	-5
-	Anaerotruncus sp. CAG:390 [meta_mOTU_v2_6887]	-4.88049227122819	0.0514511873350923	0.000211864858772876	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5843]	-4.88070976925128	0.0751978891820581	5.24317020397608e-05	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_7432]	-4.88083855646428	0.050131926121372	0.00100810506713896	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7302]	-4.8809886308547	0.079155672823219	5.2859714761785e-05	0	-5
339860.PRJNA15579	Methanosphaera stadtmanae [ref_mOTU_v2_4038]	-4.88233085975675	0.0738786279683377	7.35484923499052e-05	0	-5
1161413.PRJNA165927	Streptococcus anginosus [ref_mOTU_v2_0687]	-4.8825426704253	0.0804749340369393	5.64436793255032e-05	0	-5
742742.PRJNA46403	Collinsella tanakaei [ref_mOTU_v2_4884]	-4.88274820052623	0.0633245382585752	0.000134408032313318	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7230]	-4.88276086075454	0.0751978891820581	6.76226376129136e-05	0	-5
543734.PRJEA30359	Lactobacillus casei/paracasei [ref_mOTU_v2_0226]	-4.8827730071658	0.079155672823219	4.2129898733657e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6326]	-4.88326626123868	0.079155672823219	4.29700473730914e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6080]	-4.88326689910714	0.0712401055408971	6.87713035657635e-05	0	-5
1201292.PRJNA244550	Enterococcus faecalis [ref_mOTU_v2_0116]	-4.88343314338169	0.0672823218997362	0.00015740139220138	0	-5
742743.PRJNA46405	Dialister succinatiphilus [ref_mOTU_v2_4885]	-4.88349349963221	0.0448548812664908	0.000755986813230127	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6823]	-4.88372271412904	0.0659630606860158	0.000244842084266513	0	-5
-	candidatus Saccharibacteria oral taxon TM7x [meta_mOTU_v2_6424]	-4.8845058377858	0.0923482849604222	1.68033822401144e-05	0	-5
-	Anaerotruncus sp. CAG:528 [meta_mOTU_v2_7471]	-4.88452430177142	0.0435356200527705	0.000681410105786542	0	-5
-	unknown Prevotella [meta_mOTU_v2_7015]	-4.88457940724932	0.0461741424802111	0.00130531177179098	0	-5
1005704.PRJNA65581	Streptococcus oralis [ref_mOTU_v2_0072]	-4.88465104817525	0.0910290237467019	1.99329729702452e-05	0	-5
-	unknown Bacteroidaceae [meta_mOTU_v2_7579]	-4.88562993026584	0.050131926121372	0.000492574817983792	0	-5
-	candidatus Saccharibacteria oral taxon TM7x [meta_mOTU_v2_5893]	-4.88591583100134	0.0936675461741425	1.54503495817727e-05	0	-5
-	Clostridium sp. CAG:568 [meta_mOTU_v2_5729]	-4.88634810025306	0.0408970976253298	0.00248816893030634	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7697]	-4.88668147447004	0.0633245382585752	0.000227431321448325	0	-5
-	unknown Bacteria [meta_mOTU_v2_6079]	-4.88739327856098	0.0633245382585752	8.93731498285443e-05	0	-5
1122931.PRJNA182431	Parabacteroides gordonii [ref_mOTU_v2_2090]	-4.88852648969773	0.0778364116094987	3.56207770058627e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_5313]	-4.88854501678908	0.0686015831134565	4.23148467337496e-05	0	-5
-	unknown Veillonella [meta_mOTU_v2_5607]	-4.89022196494482	0.0738786279683377	3.42335514704781e-05	0	-5
718254.PRJNA45967	Enterobacter sp. [ref_mOTU_v2_0265]	-4.89076021647199	0.0725593667546174	5.97979009237311e-05	0	-5
500635.PRJNA28653	Mitsuokella multacida [ref_mOTU_v2_4368]	-4.89296533033654	0.050131926121372	0.000158728814997686	0	-5
-	unknown Azospirillum [meta_mOTU_v2_7674]	-4.89309761316876	0.0554089709762533	0.000121113640623046	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_5481]	-4.89317604958516	0.0369393139841689	0.00115555521194077	0	-5
-	unknown Clostridium [meta_mOTU_v2_5751]	-4.89432825016921	0.0527704485488127	9.60941772885548e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6054]	-4.89477360705389	0.0725593667546174	3.02150109447071e-05	0	-5
-	Clostridium sp. CAG:524 [meta_mOTU_v2_5874]	-4.89493804843439	0.0448548812664908	0.000695267122380958	0	-5
